ID,NOTA_WSW,NOTA_TK,RANK
2015-05,indicadores mas recientes actividad productiva expectativas empresariales consumidores continuan senialando ciclo economico debil tasas crecimiento producto bruto interno menores potencial,los indicadores mas recientes de la actividad productiva y de expectativas empresariales y de consumidores continuan senialando un ciclo economico debil con tasas de crecimiento del producto bruto interno menores a su potencial,5
2015-05,misma sesion directorio tambien acordo modificar tasas interes operaciones activas pasivas moneda nacional banco central sistema financiero efectuadas subasta fin contribuir mejor distribucion liquidez mercado interbancario,en la misma sesion el directorio tambien acordo modificar las tasas de interes de las operaciones activas y pasivas en moneda nacional del banco central con el sistema financiero efectuadas fuera de subasta con el fin de contribuir a una mejor distribucion de la liquidez en el mercado interbancario,6
2015-06,nivel tasa referencia compatible proyeccion inflacion converge horizonte proyeccion toma cuenta actividad economica continua creciendo debajo potenciallas expectativas inflacion permanecen ancladas dentro rango metalos indicadores internacionales muestran seniales mixtas recuperacion economia mundial asi volatilidad alta mercados financieros cambiarios externos inflacion nacional sido afectada factores temporales oferta vienen revirtiendo manera mas gradual esperado,este nivel de la tasa de referencia es compatible con una proyeccion de inflacion que converge a [NUM] en el horizonte de proyeccion [NUM] y toma en cuenta que la actividad economica continua creciendo por debajo de su potenciallas expectativas de inflacion permanecen ancladas dentro del rango metalos indicadores internacionales muestran seniales mixtas de recuperacion de la economia mundial asi como una volatilidad alta en los mercados financieros y cambiarios externos y la inflacion nacional ha sido afectada por factores temporales de oferta que se vienen revirtiendo de manera mas gradual que lo esperado,1
2015-06,inflacion inflacion interanual paso mayo,la inflacion de [DATE] fue [NUM] con lo que la inflacion interanual paso de [NUM] en [DATE] a [NUM] en mayo,2
2015-06,inflacion mes explica aumento precios electricidad comidas hogar pasaje urbano gasolina lubricantes,la inflacion del mes se explica por el aumento en los precios de electricidad [NUM] comidas fuera del hogar [NUM] pasaje urbano [NUM] y gasolina y lubricantes [NUM],3
2015-06,tasa inflacion alimentos energia tasa interanual paso mayo,la tasa de inflacion sin alimentos y energia fue [NUM] con lo cual la tasa interanual paso de [NUM] en [DATE] a [NUM] en mayo,4
2015-06,indicadores mas recientes actividad productiva expectativas empresariales consumidores continuan senialando ciclo economico tasas crecimiento producto bruto interno menores potencial,los indicadores mas recientes de la actividad productiva y de expectativas empresariales y de consumidores continuan senialando un ciclo economico con tasas de crecimiento del producto bruto interno menores a su potencial,5
2015-07,nivel tasa referencia compatible proyeccion inflacion converge hacia horizonte proyeccion toma cuenta actividad economica continua creciendo debajo potenciallas expectativas inflacion incrementado manteniendose dentro rango metalos indicadores internacionales muestran seniales mixtas recuperacion economia mundial asi volatilidad alta mercados financieros cambiarios externos inflacion nacional sido afectada factores temporales oferta vienen revirtiendo manera mas gradual esperado,este nivel de la tasa de referencia es compatible con una proyeccion de inflacion que converge hacia [NUM] en el horizonte de proyeccion [NUM] y toma en cuenta que la actividad economica continua creciendo por debajo de su potenciallas expectativas de inflacion se han incrementado manteniendose dentro del rango metalos indicadores internacionales muestran seniales mixtas de recuperacion de la economia mundial asi como una volatilidad alta en los mercados financieros y cambiarios externos y la inflacion nacional ha sido afectada por factores temporales de oferta que se vienen revirtiendo de manera mas gradual que lo esperado,1
2015-07,inflacion inflacion interanual paso junio,la inflacion de [DATE] fue [NUM] con lo que la inflacion interanual paso de [NUM] en [DATE] a [NUM] en junio,2
2015-07,inflacion mes explica aumento precios gas azucar comidas hogar cebolla consumo agua gasolina lubricantes,la inflacion del mes se explica por el aumento en los precios de gas [NUM] azucar [NUM] comidas fuera del hogar [NUM] cebolla [NUM] consumo de agua [NUM] y gasolina y lubricantes [NUM],3
2015-07,tasa inflacion alimentos energia tasa interanual paso junio,la tasa de inflacion sin alimentos y energia fue [NUM] con lo cual la tasa interanual paso de [NUM] en [DATE] a [NUM] en junio,4
2015-07,expectativas inflacion encuentran,las expectativas de inflacion para el [NUM] se encuentran en [NUM] y para el [NUM] en [NUM],5
2015-08,nivel tasa referencia compatible proyeccion inflacion converge hacia rango meta horizonte proyeccion toma cuenta actividad economica viene recuperando continua creciendo debajo potencialla inflacion sido afectada factores temporales oferta tales depreciacion cambiaria aumento precios alimentos combustibles tarifas servicios publicos,este nivel de la tasa de referencia es compatible con una proyeccion de inflacion que converge hacia el rango meta en el horizonte de proyeccion [NUM] y toma en cuenta que la actividad economica se viene recuperando pero continua creciendo por debajo de su potencialla inflacion ha sido afectada por factores temporales de oferta tales como la depreciacion cambiaria el aumento de precios de algunos alimentos combustibles y tarifas de servicios publicos,1
2015-08,considero ademas expectativas inflacion incrementado alcanzando tasas similares tope rango meta inflacion ylos indicadores internacionales muestran seniales mixtas recuperacion economia mundial asi volatilidad alta mercados financieros cambiarios,se considero ademas que las expectativas de inflacion se han incrementado alcanzando tasas similares al tope del rango meta de inflacion ylos indicadores internacionales muestran seniales mixtas de recuperacion de la economia mundial asi como una volatilidad alta en los mercados financieros y cambiarios,2
2015-08,inflacion inflacion interanual paso julio,la inflacion de [DATE] fue [NUM] con lo que la inflacion interanual paso de [NUM] en [DATE] a [NUM] en julio,3
2015-08,inflacion mes explica aumento precios electricidad consumo agua pasaje urbano transporte nacional,la inflacion del mes se explica por el aumento en los precios de electricidad [NUM] consumo de agua [NUM] pasaje urbano [NUM] y transporte nacional [NUM],4
2015-08,tasa inflacion alimentos energia tasa interanual paso julio,la tasa de inflacion sin alimentos y energia fue [NUM] con lo cual la tasa interanual paso de [NUM] en [DATE] a [NUM] en julio,5
2015-08,misma sesion directorio acordo establecer siguientes tasas interes operaciones activas pasivas moneda nacional banco central sistema financiero efectuadas subasta,en la misma sesion el directorio acordo establecer las siguientes tasas de interes de las operaciones activas y pasivas en moneda nacional del banco central con el sistema financiero efectuadas fuera de subasta,6
2015-08,compra directa temporal titulos valores creditos regulacion monetaria anual primeras operaciones ultimos meses entidad financiera realice yla tasa interes fije comite operaciones monetarias cambiarias operaciones adicionales operaciones ultimos meses,compra directa temporal de titulos valores y de creditos de regulacion monetaria [NUM] anual para las primeras [NUM] operaciones en los ultimos [NUM] meses que una entidad financiera realice yla tasa de interes que fije el comite de operaciones monetarias y cambiarias para las operaciones adicionales a las [NUM] operaciones en los ultimos [NUM] meses,7
2015-09,directorio banco central acordo elevar tasa interes referencia politica monetaria puntos basicos,el directorio del banco central acordo elevar la tasa de interes de referencia de la politica monetaria en [NUM] puntos basicos a [NUM],1
2015-09,nuevo nivel tasa referencia compatible proyeccion inflacion converge rango meta horizonte proyeccion toma cuenta expectativas inflacion incrementado alcanzando tasas similares tope rango meta inflacionla inflacion sido afectada eventos temporales aumento precios alimentos depreciacion cambiaria factores deberian trasladarse manera generalizada resto precios economialos indicadores internacionales muestran seniales mixtas recuperacion economia mundial asi volatilidad alta mercados financieros cambiarios externos actividad economica viene recuperando manera gradual,el nuevo nivel de la tasa de referencia es compatible con una proyeccion de inflacion que converge al rango meta en el horizonte de proyeccion [NUM] y toma en cuenta que las expectativas de inflacion se han incrementado alcanzando tasas similares al tope del rango meta de inflacionla inflacion ha sido afectada por eventos temporales como el aumento de precios de algunos alimentos y por la depreciacion cambiaria factores que no deberian trasladarse de manera generalizada al resto de precios de la economialos indicadores internacionales muestran seniales mixtas de recuperacion de la economia mundial asi como una volatilidad alta en los mercados financieros y cambiarios externos y la actividad economica se viene recuperando de manera gradual,2
